Customer ID,toplam_siparis,toplam_harcama,ilk_alis,son_alis,gecen_gun,churn
15393.0,3,659.48,2009-12-15 17:56:00,2010-05-21 11:34:00,202,1
15394.0,7,3103.26,2009-12-15 19:05:00,2010-11-09 12:26:00,30,0
15396.0,1,508.20000000000005,2010-05-05 09:04:00,2010-05-05 09:04:00,218,1
15400.0,3,586.1,2010-05-28 08:33:00,2010-10-15 12:00:00,55,0
15401.0,2,216.95000000000002,2010-05-20 10:56:00,2010-09-13 13:42:00,87,0
15402.0,4,1203.77,2010-04-27 12:12:00,2010-11-17 12:58:00,22,0
15403.0,2,170.88,2009-12-09 12:45:00,2010-08-05 12:21:00,126,1
15404.0,1,257.06,2010-11-29 11:03:00,2010-11-29 11:03:00,10,0
15405.0,1,310.74,2010-05-12 15:56:00,2010-05-12 15:56:00,211,1
15406.0,2,465.15999999999997,2010-09-12 13:06:00,2010-09-12 13:10:00,88,0
15409.0,1,131.25,2009-12-18 15:35:00,2009-12-18 15:35:00,356,1
15410.0,2,1234.88,2010-04-19 08:57:00,2010-05-20 09:53:00,203,1
15413.0,5,6798.72,2009-12-01 10:18:00,2010-01-17 11:33:00,326,1
15416.0,3,588.5,2010-02-01 11:55:00,2010-08-18 09:48:00,113,1
15418.0,2,452.32,2010-05-02 11:31:00,2010-10-10 13:38:00,60,0
15420.0,6,743.0,2009-12-05 13:29:00,2010-10-01 15:46:00,69,0
15421.0,6,2854.98,2009-12-07 15:10:00,2010-11-19 13:21:00,20,0
15422.0,5,1522.27,2010-02-07 11:52:00,2010-11-25 17:00:00,14,0
15423.0,2,223.39,2010-03-28 13:42:00,2010-05-07 09:21:00,216,1
15424.0,1,214.44,2010-09-02 17:17:00,2010-09-02 17:17:00,98,1
15425.0,4,1944.57,2010-02-14 12:36:00,2010-11-04 18:13:00,35,0
15426.0,5,1168.0,2010-05-02 15:10:00,2010-12-05 13:55:00,4,0
15428.0,3,668.97,2009-12-17 17:46:00,2010-11-17 13:46:00,22,0
15430.0,2,954.75,2010-06-29 15:04:00,2010-08-29 10:42:00,102,1
15431.0,1,153.24,2010-07-25 12:44:00,2010-07-25 12:44:00,137,1
15432.0,1,149.57,2010-06-16 14:34:00,2010-06-16 14:34:00,176,1
15434.0,6,1525.5800000000002,2010-01-24 15:35:00,2010-11-30 15:46:00,9,0
15437.0,1,193.29000000000002,2010-03-09 10:45:00,2010-03-09 10:45:00,275,1
15439.0,4,1269.05,2010-02-24 12:05:00,2010-10-31 10:38:00,39,0
15441.0,3,1254.21,2009-12-09 14:55:00,2010-11-08 15:50:00,31,0
15443.0,7,1939.02,2010-03-07 12:10:00,2010-08-22 12:45:00,109,1
15445.0,1,171.0,2010-04-28 15:00:00,2010-04-28 15:00:00,225,1
15446.0,3,406.95,2009-12-13 13:53:00,2010-11-28 11:59:00,11,0
15447.0,4,337.71000000000004,2010-03-24 14:40:00,2010-06-30 13:06:00,162,1
15448.0,1,294.17,2010-02-03 13:29:00,2010-02-03 13:29:00,309,1
15451.0,2,233.21,2010-04-19 14:08:00,2010-10-01 13:40:00,69,0
15452.0,3,1260.38,2010-07-16 14:23:00,2010-11-14 15:14:00,25,0
15454.0,1,128.59,2010-03-31 13:15:00,2010-03-31 13:15:00,253,1
15455.0,1,38.25,2010-04-21 12:43:00,2010-04-21 12:43:00,232,1
15456.0,7,1672.05,2009-12-08 12:54:00,2010-11-01 17:05:00,38,0
15458.0,1,208.79999999999998,2010-11-02 19:50:00,2010-11-02 19:50:00,37,0
15459.0,2,202.82999999999998,2010-07-30 14:31:00,2010-10-18 15:25:00,52,0
15461.0,2,429.7,2010-03-18 12:40:00,2010-09-05 12:31:00,95,1
15462.0,1,502.45,2010-09-20 10:23:00,2010-09-20 10:23:00,80,0
15465.0,15,5301.03,2009-12-10 09:42:00,2010-12-05 10:12:00,4,0
15466.0,3,1236.48,2009-12-03 12:28:00,2010-11-15 12:50:00,24,0
15468.0,1,962.97,2010-11-12 09:39:00,2010-11-12 09:39:00,27,0
15469.0,1,335.7,2010-09-27 10:09:00,2010-09-27 10:09:00,73,0
15470.0,1,63.419999999999995,2010-05-13 09:35:00,2010-05-13 09:35:00,210,1
15471.0,2,847.0799999999999,2010-06-07 12:17:00,2010-11-24 14:39:00,15,0
15473.0,1,274.8,2010-09-21 09:14:00,2010-09-21 09:14:00,79,0
15474.0,1,163.1,2010-04-23 11:14:00,2010-04-23 11:14:00,230,1
15476.0,4,2209.98,2010-09-23 14:00:00,2010-11-24 15:17:00,15,0
15477.0,1,368.4,2010-02-28 10:37:00,2010-02-28 10:37:00,284,1
15478.0,1,583.56,2010-05-13 18:49:00,2010-05-13 18:49:00,210,1
15479.0,1,147.4,2009-12-06 15:08:00,2009-12-06 15:08:00,368,1
15480.0,4,5373.5,2010-02-01 14:52:00,2010-08-31 11:04:00,100,1
15481.0,1,1993.34,2010-11-03 14:52:00,2010-11-03 14:52:00,36,0
15482.0,7,3537.6,2009-12-02 16:59:00,2010-11-18 11:02:00,21,0
15483.0,6,628.39,2010-01-24 15:42:00,2010-11-19 13:24:00,20,0
15484.0,2,1061.69,2009-12-05 15:18:00,2010-06-17 16:16:00,175,1
15485.0,5,3196.51,2009-12-01 17:31:00,2010-12-01 13:23:00,8,0
15486.0,1,102.0,2010-06-30 13:15:00,2010-06-30 13:15:00,162,1
15487.0,1,231.32,2010-01-29 12:07:00,2010-01-29 12:07:00,314,1
15488.0,4,340.6,2010-05-05 13:03:00,2010-09-09 11:59:00,91,1
15489.0,5,1285.3300000000002,2010-01-15 16:58:00,2010-11-04 11:48:00,35,0
15490.0,1,217.6,2010-10-05 13:11:00,2010-10-05 13:11:00,65,0
15493.0,4,2313.18,2010-02-23 11:14:00,2010-11-15 12:43:00,24,0
15494.0,3,2480.82,2009-12-10 20:16:00,2010-08-18 16:54:00,113,1
15495.0,1,246.5,2010-11-25 13:46:00,2010-11-25 13:46:00,14,0
15496.0,1,146.14000000000001,2010-03-18 13:16:00,2010-03-18 13:16:00,266,1
15497.0,7,7395.19,2009-12-18 15:08:00,2010-11-22 13:15:00,17,0
15498.0,19,12723.18,2009-12-16 17:27:00,2010-12-08 14:46:00,1,0
15499.0,1,161.6,2009-12-16 12:17:00,2009-12-16 12:17:00,358,1
15501.0,2,402.5,2010-10-20 12:47:00,2010-10-31 11:15:00,39,0
15502.0,5,3608.54,2010-06-03 11:12:00,2010-12-06 14:55:00,3,0
15503.0,1,120.06,2009-12-13 11:34:00,2009-12-13 11:34:00,361,1
15504.0,3,371.02,2010-02-12 12:34:00,2010-07-07 12:02:00,155,1
15506.0,3,1060.77,2010-08-19 12:38:00,2010-11-23 12:48:00,16,0
15509.0,1,166.51,2010-11-24 14:48:00,2010-11-24 14:48:00,15,0
15512.0,2,210.58,2010-02-01 13:23:00,2010-11-14 12:39:00,25,0
15513.0,18,12992.33,2010-01-13 14:59:00,2010-12-09 09:23:00,0,0
15514.0,7,2459.09,2009-12-04 16:37:00,2010-11-25 14:53:00,14,0
15515.0,1,171.81,2010-11-17 13:39:00,2010-11-17 13:39:00,22,0
15518.0,7,2276.4900000000002,2009-12-20 12:21:00,2010-11-25 19:36:00,14,0
15519.0,2,344.61,2010-09-19 13:57:00,2010-11-21 14:35:00,18,0
15521.0,8,4106.49,2010-01-05 10:19:00,2010-11-04 18:40:00,35,0
15523.0,15,16947.98,2009-12-02 15:16:00,2010-11-16 15:27:00,23,0
15524.0,1,151.4,2010-04-12 09:19:00,2010-04-12 09:19:00,241,1
15525.0,2,469.78,2010-11-22 12:10:00,2010-12-01 13:17:00,8,0
15527.0,15,3145.86,2009-12-15 17:31:00,2010-11-10 12:13:00,29,0
15529.0,2,1116.72,2010-11-10 14:26:00,2010-12-08 12:24:00,1,0
15530.0,1,311.37,2010-07-15 11:10:00,2010-07-15 11:10:00,147,1
15532.0,6,2190.9700000000003,2010-06-08 14:52:00,2010-11-28 15:18:00,11,0
15534.0,1,162.25,2009-12-14 12:48:00,2009-12-14 12:48:00,360,1
15535.0,2,551.42,2010-09-16 20:04:00,2010-10-31 14:09:00,39,0
15536.0,1,259.09,2010-10-26 16:31:00,2010-10-26 16:31:00,44,0
15538.0,6,3358.3999999999996,2010-02-14 12:38:00,2010-06-20 10:49:00,172,1
15540.0,1,247.38,2010-11-29 11:10:00,2010-11-29 11:10:00,10,0
15542.0,3,918.45,2009-12-02 11:53:00,2010-07-15 13:32:00,147,1
15543.0,1,114.98,2010-09-06 11:28:00,2010-09-06 11:28:00,94,1
15544.0,12,4615.72,2010-01-28 14:39:00,2010-12-02 12:47:00,7,0
15545.0,1,135.32999999999998,2010-12-03 17:28:00,2010-12-03 17:28:00,6,0
15546.0,2,1079.1000000000001,2010-04-12 11:45:00,2010-04-12 11:51:00,241,1
15547.0,12,5199.55,2009-12-06 13:40:00,2010-11-28 13:56:00,11,0
15548.0,1,158.09,2010-04-23 12:20:00,2010-04-23 12:20:00,230,1
15549.0,5,652.7,2010-01-11 13:16:00,2010-10-14 16:54:00,56,0
15550.0,8,1643.17,2009-12-03 15:15:00,2010-11-26 11:14:00,13,0
15551.0,6,1274.02,2010-06-07 15:05:00,2010-11-10 14:04:00,29,0
15552.0,1,162.4,2010-03-26 16:17:00,2010-03-26 16:17:00,258,1
15555.0,22,7307.18,2009-12-06 11:58:00,2010-12-09 16:53:00,0,0
15558.0,1,214.13,2010-03-10 15:25:00,2010-03-10 15:25:00,274,1
15559.0,1,1109.4,2010-05-20 14:06:00,2010-05-20 14:06:00,203,1
15560.0,2,153.52,2010-11-07 10:14:00,2010-11-07 10:15:00,32,0
15561.0,4,1133.8,2010-02-14 12:22:00,2010-11-21 10:40:00,18,0
15562.0,2,538.83,2009-12-13 15:17:00,2010-10-11 10:33:00,59,0
15563.0,3,1466.56,2010-01-28 11:36:00,2010-07-13 11:57:00,149,1
15564.0,2,70.74000000000001,2010-02-01 15:58:00,2010-09-02 15:52:00,98,1
15566.0,2,227.87,2009-12-15 14:53:00,2010-11-12 12:11:00,27,0
15569.0,5,2210.64,2010-02-28 10:55:00,2010-11-14 10:46:00,25,0
15570.0,14,5145.52,2010-03-28 14:04:00,2010-12-05 12:57:00,4,0
15571.0,10,3401.2,2009-12-06 12:10:00,2010-11-18 14:25:00,21,0
15572.0,3,1515.81,2010-04-14 14:38:00,2010-11-24 13:16:00,15,0
15573.0,3,599.73,2009-12-10 14:19:00,2010-03-31 13:40:00,253,1
15574.0,3,816.4499999999999,2010-09-01 14:37:00,2010-12-02 15:46:00,7,0
15575.0,1,30.1,2010-03-30 12:50:00,2010-03-30 12:50:00,254,1
15577.0,2,139.1,2009-12-13 16:17:00,2009-12-16 14:54:00,358,1
15579.0,3,953.9,2010-10-03 14:37:00,2010-11-21 15:38:00,18,0
15580.0,8,1381.19,2010-02-07 11:21:00,2010-11-28 11:00:00,11,0
15581.0,26,4114.62,2009-12-02 12:19:00,2010-12-08 14:38:00,1,0
15583.0,1,107.86,2010-11-28 15:04:00,2010-11-28 15:04:00,11,0
15584.0,2,552.39,2010-02-07 12:16:00,2010-11-05 11:34:00,34,0
15586.0,3,1139.1,2010-01-08 10:02:00,2010-04-26 11:00:00,227,1
15587.0,3,608.4000000000001,2010-08-05 08:44:00,2010-11-12 12:07:00,27,0
15588.0,1,579.6,2010-01-31 12:19:00,2010-01-31 12:19:00,312,1
15590.0,5,1496.6,2010-04-12 10:09:00,2010-11-22 14:49:00,17,0
15591.0,3,217.9,2010-02-04 09:20:00,2010-05-06 09:23:00,217,1
15595.0,1,357.6,2010-08-09 12:27:00,2010-08-09 12:27:00,122,1
15596.0,5,1723.45,2010-07-28 11:46:00,2010-12-09 16:10:00,0,0
15597.0,1,238.8,2010-05-13 13:10:00,2010-05-13 13:10:00,210,1
15598.0,1,307.34,2010-10-08 09:20:00,2010-10-08 09:20:00,62,0
15599.0,1,488.32,2010-09-20 10:15:00,2010-09-20 10:15:00,80,0
15600.0,4,1199.31,2010-04-25 11:50:00,2010-10-07 14:30:00,63,0
15601.0,17,8183.56,2009-12-01 14:53:00,2010-12-02 10:39:00,7,0
15602.0,8,1932.64,2009-12-02 09:35:00,2010-12-06 15:35:00,3,0
15603.0,1,40.0,2010-03-01 16:02:00,2010-03-01 16:02:00,283,1
15605.0,5,738.57,2010-01-14 14:03:00,2010-12-01 13:38:00,8,0
15606.0,8,2310.83,2010-03-02 14:48:00,2010-11-14 15:27:00,25,0
15607.0,8,1604.21,2010-01-08 12:16:00,2010-06-14 11:55:00,178,1
15608.0,1,692.3,2010-10-20 10:10:00,2010-10-20 10:10:00,50,0
15611.0,13,1405.83,2010-01-25 14:50:00,2010-11-21 11:35:00,18,0
15613.0,1,433.71999999999997,2010-04-08 12:51:00,2010-04-08 12:51:00,245,1
15614.0,4,3147.36,2010-03-23 11:13:00,2010-09-28 10:46:00,72,0
15615.0,24,10974.23,2009-12-02 15:28:00,2010-11-14 12:07:00,25,0
15616.0,1,317.11,2010-09-27 13:10:00,2010-09-27 13:10:00,73,0
15617.0,3,828.5500000000001,2010-07-20 13:16:00,2010-11-08 16:07:00,31,0
15620.0,1,389.18,2010-10-26 11:32:00,2010-10-26 11:32:00,44,0
15622.0,8,4143.05,2010-03-04 10:29:00,2010-10-08 14:35:00,62,0
15623.0,7,2136.02,2009-12-10 14:46:00,2010-11-11 10:19:00,28,0
15625.0,5,1702.1399999999999,2010-06-15 15:23:00,2010-11-28 12:23:00,11,0
15626.0,1,391.72,2010-10-14 17:16:00,2010-10-14 17:16:00,56,0
15627.0,2,566.9,2010-07-05 11:56:00,2010-09-08 14:14:00,92,1
15628.0,9,2782.02,2009-12-13 13:39:00,2010-12-08 09:51:00,1,0
15629.0,4,2240.9,2010-06-25 11:39:00,2010-09-15 13:46:00,85,0
15630.0,1,295.05,2010-03-05 14:30:00,2010-03-05 14:30:00,279,1
15631.0,1,596.67,2010-03-07 14:52:00,2010-03-07 14:52:00,277,1
15633.0,13,4352.46,2009-12-08 17:51:00,2010-07-18 13:54:00,144,1
15634.0,1,311.1,2010-11-21 15:30:00,2010-11-21 15:30:00,18,0
15635.0,1,100.35,2010-11-09 08:58:00,2010-11-09 08:58:00,30,0
15636.0,2,719.82,2010-05-19 11:37:00,2010-09-28 15:10:00,72,0
15637.0,4,574.23,2009-12-15 17:54:00,2010-10-22 08:24:00,48,0
15638.0,6,2265.2,2010-04-08 14:37:00,2010-11-26 11:52:00,13,0
15639.0,2,639.76,2010-04-13 13:11:00,2010-09-14 09:05:00,86,0
15640.0,15,11441.92,2009-12-14 16:36:00,2010-12-02 15:40:00,7,0
15641.0,8,3458.35,2009-12-06 15:31:00,2010-11-08 14:05:00,31,0
15642.0,1,105.78000000000002,2009-12-10 11:51:00,2009-12-10 11:51:00,364,1
15645.0,2,443.16,2010-10-10 12:51:00,2010-10-21 18:36:00,49,0
15646.0,3,526.97,2010-10-25 13:06:00,2010-12-02 16:59:00,7,0
15647.0,1,169.0,2010-10-20 15:09:00,2010-10-20 15:09:00,50,0
15649.0,3,1354.35,2010-11-17 16:22:00,2010-12-07 10:06:00,2,0
15650.0,2,553.88,2010-03-21 11:46:00,2010-07-06 10:41:00,156,1
15651.0,2,612.76,2010-04-22 13:26:00,2010-10-15 13:42:00,55,0
15652.0,4,1082.6,2010-08-11 16:58:00,2010-11-17 15:14:00,22,0
15658.0,4,1399.3700000000001,2009-12-03 11:19:00,2010-12-02 10:53:00,7,0
15659.0,2,226.04,2010-02-24 13:32:00,2010-11-18 10:51:00,21,0
15660.0,7,1212.13,2010-02-05 16:01:00,2010-12-09 09:49:00,0,0
15661.0,6,906.15,2010-05-10 07:59:00,2010-11-25 08:21:00,14,0
15662.0,2,283.73,2009-12-01 13:49:00,2010-02-16 16:47:00,296,1
15664.0,3,867.6,2010-02-28 12:50:00,2010-09-16 18:09:00,84,0
15665.0,3,1773.11,2010-03-14 15:07:00,2010-10-24 14:08:00,46,0
15666.0,2,632.9399999999999,2010-08-01 15:41:00,2010-08-24 16:14:00,107,1
15670.0,1,152.15,2010-06-01 15:34:00,2010-06-01 15:34:00,191,1
15672.0,1,45.300000000000004,2009-12-14 16:52:00,2009-12-14 16:52:00,360,1
15673.0,5,3533.77,2010-02-22 14:28:00,2010-09-14 11:08:00,86,0
15674.0,8,4501.63,2009-12-08 17:08:00,2010-10-18 12:46:00,52,0
15675.0,1,218.35,2010-10-31 14:14:00,2010-10-31 14:14:00,39,0
15677.0,2,648.4,2010-09-02 12:08:00,2010-10-14 15:19:00,56,0
15678.0,2,1541.19,2010-07-05 12:49:00,2010-11-09 14:38:00,30,0
15680.0,8,3173.9,2009-12-02 12:15:00,2010-12-08 14:43:00,1,0
15681.0,9,1563.54,2010-05-24 14:18:00,2010-11-25 15:07:00,14,0
15682.0,2,318.24,2010-01-21 14:37:00,2010-04-19 15:30:00,234,1
15683.0,1,330.79,2010-08-23 12:01:00,2010-08-23 12:01:00,108,1
15684.0,3,173.95,2009-12-04 16:13:00,2010-06-10 18:51:00,182,1
15685.0,1,55.980000000000004,2010-09-15 13:43:00,2010-09-15 13:43:00,85,0
15686.0,1,90.0,2010-10-15 13:50:00,2010-10-15 13:50:00,55,0
15688.0,1,190.57,2010-10-17 12:06:00,2010-10-17 12:06:00,53,0
15689.0,1,266.93,2010-04-01 09:53:00,2010-04-01 09:53:00,252,1
15691.0,3,434.5,2009-12-06 16:01:00,2010-11-10 12:26:00,29,0
15693.0,1,37.5,2010-02-18 14:37:00,2010-02-18 14:37:00,294,1
15694.0,12,4331.41,2009-12-07 15:43:00,2010-12-09 09:30:00,0,0
15695.0,2,721.06,2010-01-27 10:56:00,2010-04-21 10:36:00,232,1
15696.0,5,1170.1100000000001,2010-01-24 14:36:00,2010-10-12 10:24:00,58,0
15697.0,1,246.75,2010-01-19 09:10:00,2010-01-19 09:10:00,324,1
15698.0,1,46.2,2010-03-25 17:38:00,2010-03-25 17:38:00,259,1
15702.0,2,140.39000000000001,2010-01-26 17:23:00,2010-08-20 14:50:00,111,1
15704.0,2,1524.3400000000001,2010-05-05 14:51:00,2010-07-25 15:00:00,137,1
15708.0,3,1014.48,2010-10-10 11:33:00,2010-12-05 11:12:00,4,0
15709.0,1,194.6,2010-04-29 18:31:00,2010-04-29 18:31:00,224,1
15710.0,1,898.87,2010-10-18 17:05:00,2010-10-18 17:05:00,52,0
15711.0,2,420.25,2010-01-24 12:13:00,2010-06-01 12:14:00,191,1
15712.0,7,2400.05,2009-12-01 11:17:00,2010-11-25 18:04:00,14,0
15713.0,3,654.09,2009-12-16 09:41:00,2010-12-08 15:16:00,1,0
15714.0,3,453.93,2010-06-02 12:08:00,2010-09-12 14:22:00,88,0
15715.0,5,658.02,2010-03-30 12:17:00,2010-06-02 09:56:00,190,1
15716.0,8,1938.0,2009-12-07 12:42:00,2010-12-05 12:26:00,4,0
15717.0,4,456.70000000000005,2010-04-26 10:41:00,2010-10-14 18:02:00,56,0
15718.0,1,293.79,2010-06-17 16:20:00,2010-06-17 16:20:00,175,1
15719.0,18,5177.45,2009-12-01 12:47:00,2010-11-23 13:07:00,16,0
15720.0,1,143.19,2010-06-07 15:40:00,2010-06-07 15:40:00,185,1
15722.0,6,3035.54,2010-03-09 15:05:00,2010-09-20 16:48:00,80,0
15723.0,3,744.55,2010-05-14 12:55:00,2010-10-24 12:44:00,46,0
15724.0,1,92.6,2010-11-04 10:22:00,2010-11-04 10:22:00,35,0
15726.0,1,321.91,2010-11-14 16:12:00,2010-11-14 16:12:00,25,0
15727.0,8,4266.55,2010-01-24 12:12:00,2010-11-17 13:49:00,22,0
15728.0,2,544.6,2010-09-21 14:46:00,2010-11-25 10:39:00,14,0
15729.0,2,107.55000000000001,2010-11-01 13:44:00,2010-11-04 16:07:00,35,0
15730.0,2,605.7,2010-10-04 14:15:00,2010-11-23 10:41:00,16,0
15731.0,1,125.3,2010-06-04 10:10:00,2010-06-04 10:10:00,188,1
15732.0,9,1387.95,2010-02-04 10:10:00,2010-12-02 15:00:00,7,0
15734.0,2,923.85,2010-06-10 14:25:00,2010-09-29 11:40:00,71,0
15735.0,1,327.68,2010-10-14 13:38:00,2010-10-14 13:38:00,56,0
15736.0,2,1815.72,2010-09-30 14:19:00,2010-09-30 14:20:00,70,0
15738.0,26,8560.550000000001,2009-12-10 15:52:00,2010-12-02 12:50:00,7,0
15741.0,2,208.62,2010-03-31 11:55:00,2010-09-07 16:21:00,93,1
15742.0,1,156.87,2010-03-30 15:25:00,2010-03-30 15:25:00,254,1
15747.0,6,1588.57,2010-01-18 11:21:00,2010-11-29 10:50:00,10,0
15748.0,2,465.45000000000005,2010-09-16 16:52:00,2010-09-16 16:55:00,84,0
15750.0,12,4331.711,2009-12-01 17:19:00,2010-12-08 12:11:00,1,0
15751.0,11,1380.44,2009-12-06 13:08:00,2010-09-05 12:44:00,95,1
15752.0,3,1570.16,2010-09-08 11:56:00,2010-12-02 09:43:00,7,0
15754.0,6,2579.04,2010-02-22 13:31:00,2010-08-03 09:15:00,128,1
15755.0,11,3628.87,2009-12-04 08:24:00,2010-11-25 14:25:00,14,0
15757.0,4,2225.94,2010-06-10 13:47:00,2010-11-18 10:45:00,21,0
15759.0,4,577.8900000000001,2009-12-02 10:08:00,2010-07-16 10:37:00,146,1
15760.0,2,13916.34,2010-03-19 11:35:00,2010-03-19 11:45:00,265,1
15761.0,1,143.05,2010-09-23 09:33:00,2010-09-23 09:33:00,77,0
15764.0,2,1223.1100000000001,2010-08-18 13:58:00,2010-10-01 14:07:00,69,0
15765.0,1,370.63,2010-02-11 10:25:00,2010-02-11 10:25:00,301,1
15766.0,2,516.0,2010-01-26 15:55:00,2010-09-09 13:51:00,91,1
15768.0,31,14979.26,2009-12-03 12:10:00,2010-08-20 15:58:00,111,1
15769.0,21,32451.6,2009-12-11 09:58:00,2010-12-03 15:16:00,6,0
15770.0,1,321.45,2010-04-06 11:47:00,2010-04-06 11:47:00,247,1
15771.0,3,1006.54,2010-01-15 12:14:00,2010-04-14 13:56:00,239,1
15772.0,1,280.88,2010-10-17 13:33:00,2010-10-17 13:33:00,53,0
15773.0,1,138.84,2010-10-26 15:27:00,2010-10-26 15:27:00,44,0
15774.0,5,1059.14,2010-02-21 12:57:00,2010-10-17 12:59:00,53,0
15775.0,1,45.6,2010-03-18 07:32:00,2010-03-18 07:32:00,266,1
15777.0,3,715.5,2010-05-20 10:37:00,2010-11-08 14:37:00,31,0
15778.0,1,307.95,2010-10-04 15:10:00,2010-10-04 15:10:00,66,0
15779.0,2,124.08000000000001,2010-06-25 15:55:00,2010-09-02 16:40:00,98,1
15782.0,1,1399.36,2010-10-05 15:43:00,2010-10-05 15:43:00,65,0
15784.0,2,848.3299999999999,2010-02-05 14:42:00,2010-08-29 10:38:00,102,1
15785.0,11,3640.96,2009-12-15 16:28:00,2010-11-25 16:55:00,14,0
15786.0,2,3582.62,2010-06-21 10:13:00,2010-10-18 08:11:00,52,0
15788.0,1,221.82999999999998,2010-07-19 12:48:00,2010-07-19 12:48:00,143,1
15789.0,5,1610.71,2010-03-26 11:21:00,2010-10-04 14:42:00,66,0
15791.0,3,1995.65,2010-03-08 09:41:00,2010-06-28 12:04:00,164,1
15792.0,2,933.84,2010-03-31 09:42:00,2010-11-05 08:21:00,34,0
15793.0,5,1433.96,2009-12-01 12:54:00,2010-11-26 10:36:00,13,0
15794.0,2,777.0,2009-12-02 15:10:00,2009-12-03 13:04:00,371,1
15795.0,7,1369.8600000000001,2010-01-18 11:31:00,2010-10-05 15:17:00,65,0
15796.0,9,2464.27,2010-03-31 13:10:00,2010-11-30 10:40:00,9,0
15797.0,2,613.6800000000001,2010-01-27 13:12:00,2010-05-07 15:09:00,216,1
15798.0,3,1535.37,2010-01-27 11:55:00,2010-08-04 09:13:00,127,1
15799.0,1,540.15,2010-10-17 14:26:00,2010-10-17 14:26:00,53,0
15800.0,5,543.5,2010-03-31 13:17:00,2010-09-12 16:17:00,88,0
15803.0,3,1513.84,2010-02-01 16:29:00,2010-09-20 13:08:00,80,0
15805.0,13,4660.75,2009-12-10 12:57:00,2010-11-19 11:27:00,20,0
15807.0,2,913.62,2010-02-11 15:32:00,2010-10-27 13:04:00,43,0
15808.0,18,14674.960000000001,2009-12-01 16:30:00,2010-12-05 13:05:00,4,0
15809.0,2,758.67,2010-06-22 14:23:00,2010-09-06 13:20:00,94,1
15810.0,4,1607.06,2010-02-04 18:18:00,2010-11-18 10:44:00,21,0
15811.0,2,1671.9,2010-11-16 16:46:00,2010-12-09 15:29:00,0,0
15812.0,7,3400.33,2009-12-15 13:40:00,2010-09-30 13:30:00,70,0
15814.0,2,689.11,2010-04-15 14:31:00,2010-11-11 17:55:00,28,0
15816.0,2,144.14999999999998,2010-06-15 12:54:00,2010-06-15 13:36:00,177,1
15817.0,3,2766.4,2010-06-14 13:31:00,2010-10-15 11:07:00,55,0
15818.0,1,340.5,2010-04-30 12:58:00,2010-04-30 12:58:00,223,1
15819.0,6,2029.34,2010-03-18 11:08:00,2010-10-04 15:14:00,66,0
15822.0,4,954.59,2009-12-06 15:12:00,2010-08-03 16:08:00,128,1
15823.0,3,3882.17,2009-12-08 15:12:00,2010-12-02 15:08:00,7,0
15824.0,2,890.94,2010-06-25 15:10:00,2010-09-12 13:20:00,88,0
15826.0,1,943.97,2010-05-20 17:00:00,2010-05-20 17:00:00,203,1
15827.0,16,1957.98,2010-01-08 11:25:00,2010-12-02 13:08:00,7,0
15828.0,1,1108.82,2010-11-29 16:41:00,2010-11-29 16:41:00,10,0
15833.0,1,80.4,2009-12-02 11:59:00,2009-12-02 11:59:00,372,1
15834.0,3,1539.24,2010-10-11 14:05:00,2010-11-28 12:05:00,11,0
15837.0,1,385.03000000000003,2010-08-11 10:16:00,2010-08-11 10:16:00,120,1
15838.0,16,40519.92,2009-12-15 09:51:00,2010-12-07 11:26:00,2,0
15841.0,5,1518.35,2009-12-10 08:29:00,2010-11-18 18:14:00,21,0
15842.0,2,548.8,2010-06-30 09:06:00,2010-11-11 14:08:00,28,0
15845.0,3,714.51,2010-01-26 14:44:00,2010-06-21 11:40:00,171,1
15846.0,1,107.01,2010-11-19 14:40:00,2010-11-19 14:40:00,20,0
15847.0,3,433.3,2010-03-08 08:47:00,2010-10-07 18:19:00,63,0
15848.0,1,139.94,2010-03-28 10:54:00,2010-03-28 10:54:00,256,1
15850.0,4,819.87,2009-12-13 13:27:00,2010-11-28 12:32:00,11,0
15851.0,1,109.73,2010-07-01 12:34:00,2010-07-01 12:34:00,161,1
15852.0,1,96.55,2010-07-01 10:16:00,2010-07-01 10:16:00,161,1
15854.0,9,2609.16,2009-12-10 12:08:00,2010-11-28 10:42:00,11,0
15855.0,1,340.48,2010-08-20 17:15:00,2010-08-20 17:15:00,111,1
15856.0,26,17832.77,2009-12-03 14:02:00,2010-12-09 13:34:00,0,0
15857.0,1,273.48,2010-10-05 16:43:00,2010-10-05 16:43:00,65,0
15858.0,9,2521.52,2009-12-10 11:42:00,2010-12-07 14:31:00,2,0
15859.0,1,438.46,2010-10-03 12:52:00,2010-10-03 12:52:00,67,0
15860.0,10,1528.0,2009-12-06 12:31:00,2010-12-06 11:38:00,3,0
15861.0,4,1236.43,2010-01-28 19:41:00,2010-09-09 19:56:00,91,1
15862.0,10,2095.41,2009-12-17 11:33:00,2010-12-01 11:21:00,8,0
15863.0,3,289.86,2009-12-17 10:20:00,2010-04-01 15:40:00,252,1
15864.0,1,244.44000000000003,2010-11-23 15:02:00,2010-11-23 15:02:00,16,0
15865.0,2,1353.79,2010-01-05 13:58:00,2010-10-22 15:24:00,48,0
15867.0,17,5251.31,2009-12-14 15:16:00,2010-12-05 14:17:00,4,0
15868.0,1,94.53,2010-05-05 14:11:00,2010-05-05 14:11:00,218,1
